Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,ID,Pos,Year
Domenik HixonD. Hixon,7,14.0,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0,domenik-hixon-hixondo01,WR,2011
Donnie AveryD. Avery,5,13.0,0,0,0,0,0,0,0,0,0,0,3,45,1,0,0,0,donnie-avery-averydo02,WR,2011
Jerheme UrbanJ. Urban,6,12.0,0,0,0,0,0,0,1,7,0,0,4,35,1,0,0,0,jerheme-urban-urbanje01,WR,2011
Chad HallC. Hall,7,11.0,0,0,0,0,0,0,3,13,0,0,3,20,1,0,0,0,chad-hall-hallch06,WR,2011
Lee EvansL. Evans,5,10.0,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0,lee-evans-evansle03,WR,2011
Cecil ShortsC. Shorts,9,10.0,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0,cecil-shorts-shortce01,WR,2011
Danny AmendolaD. Amendola,5,9.0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,danny-amendola-amendda01,WR,2011
Brandon BanksB. Banks,5,9.0,1,1,49,1,0,0,1,1,0,0,1,10,0,0,0,0,brandon-banks-banksbr02,WR,2011
Deon ButlerD. Butler,6,9.0,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,deon-butler-butlede01,WR,2011
Rashied DavisR. Davis,9,9.0,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0,rashied-davis-davisra01,WR,2011
Kassim OsgoodK. Osgood,9,8.0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,kassim-osgood-osgooka01,WR,2011
Sammie StroughterS. Stroughter,8,8.0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,1,0,sammie-stroughter-strousa01,WR,2011
LaQuan WilliamsL. Williams,5,7.0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,laquan-williams-willila11,WR,2011
Kris DurhamK. Durham,6,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,kris-durham-durhakr01,WR,2011
Devin ThomasD. Thomas,7,6.0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,devin-thomas-thomade04,WR,2011
Ryan WhalenR. Whalen,7,6.0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,ryan-whalen-whalery01,WR,2011
Stephen BurtonS. Burton,9,5.0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,stephen-burton-burtost01,WR,2011
Mark ClaytonM. Clayton,5,5.0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,mark-clayton-claytma02,WR,2011
Marc MarianiM. Mariani,6,5.0,0,0,0,0,0,0,1,4,0,0,5,24,0,0,0,0,marc-mariani-mariama01,WR,2011
Carlton MitchellC. Mitchell,5,5.0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,carlton-mitchell-mitchca01,WR,2011
Taylor PriceT. Price,9,5.0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,taylor-price-priceta01,WR,2011
Brian RobiskieB. Robiskie,5,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,brian-robiskie-robisbr02,WR,2011
DeMarco SampsonD. Sampson,6,5.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,demarco-sampson-sampsde01,WR,2011
Jordan ShipleyJ. Shipley,7,5.0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,jordan-shipley-shipljo01,WR,2011
Chansi StuckeyC. Stuckey,6,5.0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,1,0,chansi-stuckey-stuckch01,WR,2011
Tiquan UnderwoodT. Underwood,9,5.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,tiquan-underwood-underti01,WR,2011
Bryan WaltersB. Walters,6,5.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,bryan-walters-waltebr01,WR,2011
Adrian ArringtonA. Arrington,11,4.0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,adrian-arrington-arrinad01,WR,2011
Julian EdelmanJ. Edelman,7,4.0,0,0,0,0,0,0,4,8,0,0,4,34,0,0,1,0,julian-edelman-edelmju01,WR,2011
Matt SlaterM. Slater,7,4.0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,1,0,matt-slater-slatema02,WR,2011
Edmond GatesE. Gates,5,3.0,0,0,0,0,0,0,1,4,0,0,2,19,0,0,0,0,edmond-gates-gatesed01,WR,2011
Emmanuel ArceneauxE. Arceneaux,9,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,emmanuel-arceneaux-arcenem01,WR,2011
Roscoe ParrishR. Parrish,7,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,roscoe-parrish-parriro01,WR,2011
Micheal SpurlockM. Spurlock,8,2.0,1,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,micheal-spurlock-spurlmi01,WR,2011
Brett SwainB. Swain,7,2.0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,brett-swain-swainbr01,WR,2011
Seyi AjirotutuS. Ajirotutu,9,1.0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,seyi-ajirotutu-ajirose01,WR,2011
Nick MillerN. Miller,5,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,nick-miller-milleni02,WR,2011
Brandon StokleyB. Stokley,7,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,brandon-stokley-stoklbr01,WR,2011
Maurice StovallM. Stovall,9,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,maurice-stovall-stovama01,WR,2011
Armanti EdwardsA. Edwards,9,0.0,1,1,11,0,0,0,1,5,0,0,0,0,0,0,0,0,armanti-edwards-edwarar01,WR,2011
Jeremy HorneJ. Horne,6,0.0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,jeremy-horne-horneje01,WR,2011
Quan CosbyQ. Cosby,11,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,quan-cosby-cosbyqu01,WR,2011
David ReedD. Reed,5,-1.0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,2,0,david-reed-reedda03,WR,2011
Brandon TateB. Tate,7,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,brandon-tate-tatebr01,WR,2011
Rob GronkowskiR. Gronkowski,7,323.0,0,0,0,0,0,0,1,2,1,0,90,1327,17,0,0,0,rob-gronkowski-gronkro01,TE,2011
Jimmy GrahamJ. Graham,11,287.0,0,0,0,0,0,0,0,0,0,0,99,1310,11,0,1,0,jimmy-graham-grahaji01,TE,2011
Aaron HernandezA. Hernandez,7,207.0,0,0,0,0,0,0,5,45,0,0,79,910,7,0,1,0,aaron-hernandez-hernaaa01,TE,2011
Tony GonzalezT. Gonzalez,8,203.0,0,0,0,0,0,0,0,0,0,0,80,875,7,0,0,0,tony-gonzalez-gonzato01,TE,2011
Jason WittenJ. Witten,5,196.0,0,0,0,0,0,0,0,0,0,0,79,942,5,0,0,0,jason-witten-witteja01,TE,2011
Brandon PettigrewB. Pettigrew,9,182.0,0,0,0,0,0,0,0,0,0,0,83,777,5,0,0,0,brandon-pettigrew-pettibr01,TE,2011
Antonio GatesA. Gates,6,179.0,0,0,0,0,0,0,0,0,0,0,64,778,7,0,0,0,antonio-gates-gatesan01,TE,2011
Vernon DavisV. Davis,7,173.0,0,0,0,0,0,0,2,-5,0,0,67,792,6,0,1,0,vernon-davis-davisve02,TE,2011
Jermichael FinleyJ. Finley,8,173.0,0,0,0,0,0,0,0,0,0,0,55,767,8,0,0,0,jermichael-finley-finleje01,TE,2011
Dustin KellerD. Keller,8,170.0,0,0,0,0,0,0,0,0,0,0,65,815,5,0,1,0,dustin-keller-kelledu01,TE,2011
Brent CelekB. Celek,7,167.0,0,0,0,0,0,0,0,0,0,0,62,811,5,0,0,0,brent-celek-celekbr01,TE,2011
Kellen WinslowK. Winslow,8,160.0,0,0,0,0,0,0,0,0,0,0,75,763,2,2,1,0,kellen-winslow-winslke02,TE,2011
Fred DavisF. Davis,5,150.0,0,0,0,0,0,0,0,0,0,0,59,796,3,0,1,0,fred-davis-davisfr04,TE,2011
Jermaine GreshamJ. Gresham,7,144.0,0,0,0,0,0,0,0,0,0,0,56,596,6,0,1,0,jermaine-gresham-greshje01,TE,2011
Jared CookJ. Cook,6,134.0,0,0,0,0,0,0,0,0,0,0,49,759,3,0,2,0,jared-cook-cookja02,TE,2011
Owen DanielsO. Daniels,11,134.0,0,0,0,0,0,0,0,0,0,0,54,677,3,0,0,0,owen-daniels-danieow01,TE,2011
Ed DicksonE. Dickson,5,129.0,0,0,0,0,0,0,0,0,0,0,54,528,5,0,0,0,ed-dickson-dicksed01,TE,2011
Greg OlsenG. Olsen,9,125.0,0,0,0,0,0,0,0,0,0,0,45,540,5,1,1,0,greg-olsen-olsengr01,TE,2011
Heath MillerH. Miller,11,119.0,0,0,0,0,0,0,1,6,0,0,51,631,2,0,1,0,heath-miller-millehe01,TE,2011
Jake BallardJ. Ballard,7,116.0,0,0,0,0,0,0,0,0,0,0,38,604,4,0,0,0,jake-ballard-ballaja01,TE,2011
Scott ChandlerS. Chandler,7,107.0,0,0,0,0,0,0,0,0,0,0,38,389,6,0,1,0,scott-chandler-chandsc01,TE,2011
Anthony FasanoA. Fasano,5,101.0,0,0,0,0,0,0,0,0,0,0,32,451,5,0,0,0,anthony-fasano-fasanan01,TE,2011
Jeremy ShockeyJ. Shockey,9,101.0,0,0,0,0,0,0,0,0,0,0,37,455,4,0,1,0,jeremy-shockey-shockje01,TE,2011
Joel DreessenJ. Dreessen,11,93.0,0,0,0,0,0,0,0,0,0,0,28,353,6,0,0,0,joel-dreessen-dreesjo01,TE,2011
Tony SchefflerT. Scheffler,9,93.0,0,0,0,0,0,0,1,5,0,0,26,347,6,1,0,0,tony-scheffler-schefto01,TE,2011
Dennis PittaD. Pitta,5,91.0,0,0,0,0,0,0,0,0,0,0,40,405,3,0,0,0,dennis-pitta-pittade01,TE,2011
Visanthe ShiancoeV. Shiancoe,9,89.0,0,0,0,0,0,0,0,0,0,0,36,409,3,0,0,0,visanthe-shiancoe-shianvi01,TE,2011
Benjamin WatsonB. Watson,5,84.0,0,0,0,0,0,0,0,0,0,0,37,410,2,0,0,0,benjamin-watson-watsobe01,TE,2011
Evan MooreE. Moore,5,83.0,0,0,0,0,0,0,0,0,0,0,34,324,4,0,0,0,evan-moore-mooreev01,TE,2011
Marcedes LewisM. Lewis,9,78.0,0,0,0,0,0,0,0,0,0,0,39,460,0,0,0,0,marcedes-lewis-lewisma04,TE,2011
Kevin BossK. Boss,8,77.0,0,0,0,0,0,0,0,0,0,0,28,368,3,0,0,0,kevin-boss-bosske01,TE,2011
Dallas ClarkD. Clark,11,76.0,0,0,0,0,0,0,0,0,0,0,34,352,2,0,1,0,dallas-clark-clarkda05,TE,2011
Jeff KingJ. King,6,67.0,0,0,0,0,0,0,0,0,0,0,27,271,3,0,0,0,jeff-king-kingje03,TE,2011
Kellen DavisK. Davis,8,66.0,0,0,0,0,0,0,0,0,0,0,18,206,5,0,0,0,kellen-davis-daviske04,TE,2011
Kyle RudolphK. Rudolph,9,63.0,0,0,0,0,0,0,0,0,0,0,26,249,3,0,0,0,kyle-rudolph-rudolky01,TE,2011
Daniel FellsD. Fells,6,56.0,0,0,0,0,0,0,0,0,0,0,19,256,3,0,1,0,daniel-fells-fellsda01,TE,2011
Lance KendricksL. Kendricks,5,56.0,0,0,0,0,0,0,1,-8,0,0,28,352,0,0,1,0,lance-kendricks-kendrla01,TE,2011
Todd HeapT. Heap,6,55.0,0,0,0,0,0,0,0,0,0,0,24,283,1,0,0,0,todd-heap-heapto01,TE,2011
Charles ClayC. Clay,5,54.0,0,0,0,0,0,0,0,0,0,0,16,233,3,0,0,0,charles-clay-claych01,TE,2011
Delanie WalkerD. Walker,7,54.0,0,0,0,0,0,0,3,5,0,0,19,198,3,0,0,0,delanie-walker-walkede04,TE,2011
Randy McMichaelR. McMichael,6,51.0,0,0,0,0,0,0,0,0,0,0,30,271,0,0,0,0,randy-mcmichael-mcmicra01,TE,2011
Leonard PopeL. Pope,6,48.0,0,0,0,0,0,0,0,0,0,0,24,247,1,0,0,0,leonard-pope-popele01,TE,2011
Zach MillerZ. Miller,6,43.0,0,0,0,0,0,0,0,0,0,0,25,233,0,0,0,0,zach-miller-milleza01,TE,2011
Jacob TammeJ. Tamme,11,40.0,0,0,0,0,0,0,0,0,0,0,19,177,1,0,0,0,jacob-tamme-tammeja01,TE,2011
Clay HarborC. Harbor,7,30.0,0,0,0,0,0,0,0,0,0,0,13,163,1,0,0,0,clay-harbor-harbocl01,TE,2011
Brandon MyersB. Myers,8,28.0,0,0,0,0,0,0,0,0,0,0,16,151,0,0,0,0,brandon-myers-myersbr02,TE,2011
Alex SmithA. Smith,5,28.0,0,0,0,0,0,0,0,0,0,0,14,131,1,0,0,0,alex-smith-smithal05,TE,2011
Craig StevensC. Stevens,6,28.0,0,0,0,0,0,0,0,0,0,0,9,166,1,0,0,0,craig-stevens-stevecr01,TE,2011
Martellus BennettM. Bennett,5,27.0,0,0,0,0,0,0,0,0,0,0,17,144,0,0,0,0,martellus-bennett-bennema01,TE,2011
John PhillipsJ. Phillips,5,26.0,0,0,0,0,0,0,0,0,0,0,15,101,1,0,0,0,john-phillips-philljo05,TE,2011
Anthony McCoyA. McCoy,6,25.0,0,0,0,0,0,0,0,0,0,0,13,146,0,0,0,0,anthony-mccoy-mccoyan01,TE,2011
Rob HouslerR. Housler,6,21.0,0,0,0,0,0,0,0,0,0,0,12,133,0,0,1,0,rob-housler-houslro01,TE,2011
Matt SpaethM. Spaeth,8,21.0,0,0,0,0,0,0,0,0,0,0,7,50,2,0,0,0,matt-spaeth-spaetma01,TE,2011
Donald LeeD. Lee,7,20.0,0,0,0,0,0,0,0,0,0,0,11,115,0,0,0,0,donald-lee-leedo01,TE,2011
Logan PaulsenL. Paulsen,5,20.0,0,0,0,0,0,0,0,0,0,0,11,138,0,0,0,0,logan-paulsen-paulslo01,TE,2011
Travis BeckumT. Beckum,7,19.0,0,0,0,0,0,0,0,0,0,0,5,93,1,0,0,0,travis-beckum-beckutr01,TE,2011
Michael PalmerM. Palmer,8,18.0,0,0,0,0,0,0,0,0,0,0,10,72,1,0,0,0,michael-palmer-palmemi04,TE,2011
Luke StockerL. Stocker,8,18.0,0,0,0,0,0,0,0,0,0,0,12,92,0,0,0,0,luke-stocker-stocklu01,TE,2011
Dante RosarioD. Rosario,6,16.0,0,0,0,0,0,0,0,0,0,0,7,117,0,0,0,0,dante-rosario-rosarda01,TE,2011
Billy BajemaB. Bajema,5,15.0,0,0,0,0,0,0,0,0,0,0,9,71,0,0,0,0,billy-bajema-bajembi01,TE,2011
Chris CooleyC. Cooley,5,14.0,0,0,0,0,0,0,2,3,0,0,8,65,0,0,0,0,chris-cooley-coolech01,TE,2011
Michael HoomanawanuiM. Hoomanawanui,5,14.0,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0,michael-hoomanawanui-hoomami01,TE,2011
Colin CochartC. Cochart,7,13.0,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0,colin-cochart-cochaco01,TE,2011
Tom CrabtreeT. Crabtree,8,13.0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0,tom-crabtree-crabtto01,TE,2011
Zach MillerZ. Miller,9,13.0,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0,zach-miller-milleza02,TE,2011
Cameron MorrahC. Morrah,6,12.0,0,0,0,0,0,0,1,1,0,0,6,74,0,0,0,0,cameron-morrah-morraca01,TE,2011
Weslye SaundersW. Saunders,11,12.0,0,0,0,0,0,0,0,0,0,0,4,29,1,0,0,0,weslye-saunders-saundwe01,TE,2011
Brody EldridgeB. Eldridge,11,10.0,0,0,0,0,0,0,0,0,0,0,9,45,0,0,0,0,brody-eldridge-eldribr01,TE,2011
Daniel GrahamD. Graham,6,10.0,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,daniel-graham-grahada01,TE,2011
Jake O'ConnellJ. O'Connell,6,10.0,0,0,0,0,0,0,0,0,0,0,7,52,0,0,0,0,jake-oconnell-oconnja01,TE,2011
Richie BrockelR. Brockel,9,9.0,0,0,0,0,0,0,3,12,1,0,3,13,0,0,0,0,richie-brockel-brockri01,TE,2011
Colin ClohertyC. Cloherty,7,9.0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0,colin-cloherty-cloheco01,TE,2011
John GilmoreJ. Gilmore,11,9.0,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0,john-gilmore-gilmojo01,TE,2011
Matthew MulliganM. Mulligan,8,9.0,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,matthew-mulligan-mullima01,TE,2011
Zach PotterZ. Potter,9,9.0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,zach-potter-potteza01,TE,2011
Will HellerW. Heller,9,8.0,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,will-heller-hellewi01,TE,2011
Jordan CameronJ. Cameron,5,7.0,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0,jordan-cameron-camerjo02,TE,2011
Mike CaussinM. Caussin,7,7.0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,mike-caussin-caussmi01,TE,2011
Ryan TaylorR. Taylor,8,7.0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,ryan-taylor-taylory02,TE,2011
Zack PianaltoZ. Pianalto,8,6.0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,zack-pianalto-pianaza01,TE,2011
Anthony BechtA. Becht,6,5.0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,anthony-becht-bechtan01,TE,2011
Jeff CumberlandJ. Cumberland,8,5.0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,jeff-cumberland-cumbeje01,TE,2011
Andrew QuarlessA. Quarless,8,5.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,andrew-quarless-quarlan01,TE,2011
Lee SmithL. Smith,7,5.0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,lee-smith-smithle07,TE,2011
David ThomasD. Thomas,11,5.0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,david-thomas-thomada04,TE,2011
Kevin BrockK. Brock,7,4.0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,kevin-brock-brockke01,TE,2011
Jim DrayJ. Dray,6,4.0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,jim-dray-drayji01,TE,2011
Niles PaulN. Paul,5,4.0,0,0,0,0,0,0,1,7,0,0,2,25,0,0,0,0,niles-paul-paulni01,TE,2011
Kory SperryK. Sperry,6,4.0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,kory-sperry-sperrko01,TE,2011
David AusberryD. Ausberry,8,3.0,0,0,0,0,0,0,1,-2,0,0,2,14,0,0,0,0,david-ausberry-ausbeda01,TE,2011
Garrett GrahamG. Graham,11,3.0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,garrett-graham-grahaga01,TE,2011
Virgil GreenV. Green,6,3.0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,virgil-green-greenvi02,TE,2011
Anthony HillA. Hill,11,2.0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,anthony-hill-hillan01,TE,2011
Justin PeelleJ. Peelle,7,2.0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,justin-peelle-peellju01,TE,2011
Stephen SpachS. Spach,5,2.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,stephen-spach-spachst01,TE,2011
D.J. WilliamsD. Williams,8,2.0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,dj-williams-willidj02,TE,2011
Richard GordonR. Gordon,8,1.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,richard-gordon-gordori01,TE,2011
Michael HigginsM. Higgins,11,1.0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,michael-higgins-higgimi01,TE,2011
Reggie KellyR. Kelly,8,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,reggie-kelly-kellyre01,TE,2011
Jim KleinsasserJ. Kleinsasser,9,1.0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,jim-kleinsasser-kleinji01,TE,2011
Steve ManeriS. Maneri,6,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,steve-maneri-manerst01,TE,2011
Jeron MastrudJ. Mastrud,5,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,jeron-mastrud-mastrje01,TE,2011
Allen ReisnerA. Reisner,9,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,allen-reisner-reisnal01,TE,2011
Julius ThomasJ. Thomas,6,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,julius-thomas-thomaju02,TE,2011
