Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,ID,Pos,Year
James ProcheJ. Proche,8,33.0,0,0,0,0,0,0,0,0,0,0,16,202,0,0,0,0,james-proche-prochja01,WR,2021
JuJu Smith-SchusterJ. Smith-Schuster,7,33.0,0,0,0,0,0,0,3,9,1,0,15,129,0,0,0,0,juju-smithschuster-smithju03,WR,2021
D.J. CharkD. Chark,7,32.0,0,0,0,0,0,0,0,0,0,0,7,154,2,0,0,0,dj-chark-charkdj01,WR,2021
Greg WardG. Ward,14,32.0,2,1,2,0,0,0,0,0,0,0,7,95,3,0,0,0,greg-ward-wardgr01,WR,2021
Breshad PerrimanB. Perriman,9,31.0,0,0,0,0,0,0,1,-3,0,0,11,167,1,0,0,0,breshad-perriman-perribr02,WR,2021
Noah BrownN. Brown,7,30.0,0,0,0,0,0,0,0,0,0,0,16,184,0,0,0,0,noah-brown-brownno02,WR,2021
Parris CampbellP. Campbell,14,30.0,0,0,0,0,0,0,0,0,0,0,10,162,1,0,0,0,parris-campbell-campbpa01,WR,2021
Anthony SchwartzA. Schwartz,13,30.0,0,0,0,0,0,0,6,39,0,0,10,135,1,0,0,0,anthony-schwartz-schwaan01,WR,2021
Terrace MarshallT. Marshall,13,28.0,0,0,0,0,0,0,0,0,0,0,17,138,0,1,0,0,terrace-marshall-marshte01,WR,2021
Mohamed SanuM. Sanu,6,28.0,0,0,0,0,0,0,0,0,0,0,15,177,0,0,0,0,mohamed-sanu-sanumo01,WR,2021
Ihmir Smith-MarsetteI. Smith-Marsette,7,27.0,0,0,0,0,0,0,0,0,0,0,5,116,2,0,0,0,ihmir-smithmarsette-smithih01,WR,2021
Dyami BrownD. Brown,9,26.0,0,0,0,0,0,0,1,-4,0,0,12,165,0,0,0,0,dyami-brown-browndy01,WR,2021
D'Wayne EskridgeD. Eskridge,9,26.0,0,0,0,0,0,0,4,59,0,0,10,64,1,0,0,0,dwayne-eskridge-eskridw01,WR,2021
N'Keal HarryN. Harry,14,26.0,0,0,0,0,0,0,0,0,0,0,12,184,0,0,1,0,nkeal-harry-harrynk01,WR,2021
Khadarel HodgeK. Hodge,9,26.0,0,0,0,0,0,0,0,0,0,0,13,157,0,1,0,0,khadarel-hodge-hodgekh01,WR,2021
Ty MontgomeryT. Montgomery,6,26.0,0,0,0,0,0,0,15,44,0,0,16,95,0,0,0,0,ty-montgomery-montgty02,WR,2021
Marcus JohnsonM. Johnson,13,24.0,0,0,0,0,0,0,2,-2,0,0,9,160,0,0,0,0,marcus-johnson-johnsma19,WR,2021
Dante PettisD. Pettis,10,23.0,1,1,16,0,0,0,0,0,0,0,10,87,1,0,0,0,dante-pettis-pettida02,WR,2021
Bennett SkowronekB. Skowronek,11,22.0,0,0,0,0,0,0,0,0,0,0,11,133,0,0,0,0,bennett-skowronek-skowrbe01,WR,2021
Collin JohnsonC. Johnson,10,20.0,0,0,0,0,0,0,0,0,0,0,11,105,0,0,0,0,collin-johnson-johnsco05,WR,2021
Denzel MimsD. Mims,6,20.0,0,0,0,0,0,0,0,0,0,0,8,133,0,0,0,0,denzel-mims-mimsde01,WR,2021
Trent SherfieldT. Sherfield,6,20.0,0,0,0,0,0,0,0,0,0,0,9,87,1,0,0,0,trent-sherfield-sherftr01,WR,2021
Kristian WilkersonK. Wilkerson,14,20.0,0,0,0,0,0,0,0,0,0,0,4,42,2,0,0,0,kristian-wilkerson-wilkekr01,WR,2021
Equanimeous St. BrownE. St. Brown,13,19.0,0,0,0,0,0,0,3,14,0,0,9,98,0,0,0,0,equanimeous-st-brown-stbroeq01,WR,2021
Trinity BensonT. Benson,9,18.0,0,0,0,0,0,0,0,0,0,0,10,103,0,0,0,0,trinity-benson-bensotr02,WR,2021
Tom KennedyT. Kennedy,9,18.0,1,1,75,1,0,0,0,0,0,0,6,54,0,0,0,0,tom-kennedy-kenneto03,WR,2021
Jeff SmithJ. Smith,6,18.0,0,0,0,0,0,0,1,-1,0,0,8,113,0,0,0,0,jeff-smith-smithje16,WR,2021
Scott MillerS. Miller,9,17.0,0,0,0,0,0,0,2,43,1,0,5,38,0,0,0,0,scott-miller-millesc03,WR,2021
Kenny StillsK. Stills,6,17.0,0,0,0,0,0,0,1,1,0,0,6,68,1,0,0,0,kenny-stills-stillke02,WR,2021
Phillip DorsettP. Dorsett,10,16.0,0,0,0,0,0,0,1,0,0,0,7,110,0,0,0,0,phillip-dorsett-dorseph01,WR,2021
Shi SmithS. Smith,13,16.0,0,0,0,0,0,0,1,-3,0,0,6,104,0,0,0,0,shi-smith-smithsh12,WR,2021
Dez FitzpatrickD. Fitzpatrick,13,15.0,0,0,0,0,0,0,0,0,0,0,5,49,1,0,0,0,dez-fitzpatrick-fitzpde01,WR,2021
Anthony MillerA. Miller,7,14.0,0,0,0,0,0,0,0,0,0,0,6,25,1,0,0,0,anthony-miller-millean04,WR,2021
Dax MilneD. Milne,9,14.0,0,0,0,0,0,0,1,1,0,0,9,83,0,0,1,0,dax-milne-milneda01,WR,2021
Dede WestbrookD. Westbrook,7,14.0,0,0,0,0,0,0,0,0,0,0,10,68,0,0,0,0,dede-westbrook-westbde01,WR,2021
Chris HoganC. Hogan,6,13.0,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0,chris-hogan-hoganch02,WR,2021
Josh GordonJ. Gordon,12,12.0,0,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0,josh-gordon-gordojo04,WR,2021
Preston WilliamsP. Williams,14,12.0,0,0,0,0,0,0,1,7,0,0,6,71,0,0,0,0,preston-williams-willipr02,WR,2021
Juwann WinfreeJ. Winfree,13,12.0,0,0,0,0,0,0,0,0,0,0,8,58,0,0,1,0,juwann-winfree-winfrju01,WR,2021
KJ HamlerK. Hamler,11,11.0,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,kj-hamler-hamlekj01,WR,2021
Auden TateA. Tate,10,11.0,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0,auden-tate-tateau01,WR,2021
Cameron BatsonC. Batson,13,10.0,0,0,0,0,0,0,2,15,0,0,2,15,1,0,0,0,cameron-batson-batsoca01,WR,2021
Jaelon DardenJ. Darden,9,10.0,0,0,0,0,0,0,1,11,0,0,6,43,0,0,0,0,jaelon-darden-dardeja01,WR,2021
Penny HartP. Hart,9,10.0,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0,penny-hart-hartpe02,WR,2021
Ja'Marcus BradleyJ. Bradley,13,9.0,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0,jamarcus-bradley-bradlja03,WR,2021
Dezmon PatmonD. Patmon,14,9.0,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,dezmon-patmon-patmode01,WR,2021
Will FullerW. Fuller,14,8.0,0,0,0,0,0,0,0,0,0,0,4,26,0,1,0,0,will-fuller-fullewi02,WR,2021
Jason MooreJ. Moore,7,8.0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,jason-moore-mooreja03,WR,2021
Mike ThomasM. Thomas,10,8.0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,mike-thomas-thomami06,WR,2021
C.J. BoardC. Board,10,7.0,0,0,0,0,0,0,1,6,0,0,4,51,0,0,0,0,cj-board-boardcj01,WR,2021
Alex EricksonA. Erickson,13,7.0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,alex-erickson-erickal01,WR,2021
Amari RodgersA. Rodgers,13,7.0,0,0,0,0,0,0,1,11,0,0,4,45,0,0,0,0,amari-rodgers-rodgeam01,WR,2021
Curtis SamuelC. Samuel,9,7.0,0,0,0,0,0,0,4,11,0,0,6,27,0,0,0,0,curtis-samuel-samuecu01,WR,2021
Cody WhiteC. White,7,7.0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,cody-white-whiteco05,WR,2021
Pharoh CooperP. Cooper,10,6.0,0,0,0,0,0,0,1,3,0,0,4,33,0,0,0,0,pharoh-cooper-coopeph01,WR,2021
Greg DortchG. Dortch,12,6.0,0,0,0,0,0,0,1,24,0,0,3,15,0,0,0,0,greg-dortch-dortcgr01,WR,2021
K.J. HillK. Hill,7,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,kj-hill-hillkj01,WR,2021
Cody HollisterC. Hollister,13,6.0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,cody-hollister-hollico02,WR,2021
D.J. MontgomeryD. Montgomery,6,6.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,dj-montgomery-montgdj01,WR,2021
Willie SneadW. Snead,13,6.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,willie-snead-sneadwi02,WR,2021
Trent TaylorT. Taylor,10,6.0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,trent-taylor-taylotr04,WR,2021
J.J. Arcega-WhitesideJ. Arcega-Whiteside,14,5.0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,jj-arcegawhiteside-arcegjj01,WR,2021
Christian BlakeC. Blake,6,5.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,christian-blake-blakech01,WR,2021
Trenton IrwinT. Irwin,10,4.0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,trenton-irwin-irwintr01,WR,2021
Keith KirkwoodK. Kirkwood,13,4.0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,keith-kirkwood-kirkwke01,WR,2021
Jake KumerowJ. Kumerow,7,4.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,jake-kumerow-kumerja01,WR,2021
Dazz NewsomeD. Newsome,10,4.0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,dazz-newsome-newsoda01,WR,2021
Gunner OlszewskiG. Olszewski,14,4.0,0,0,0,0,0,0,1,9,0,0,2,31,0,0,0,0,gunner-olszewski-olszegu01,WR,2021
Mike StrachanM. Strachan,14,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,mike-strachan-stracmi02,WR,2021
Kevin WhiteK. White,6,4.0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,kevin-white-whiteke02,WR,2021
Seth WilliamsS. Williams,11,4.0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,seth-williams-willise03,WR,2021
Tyron JohnsonT. Johnson,8,3.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,tyron-johnson-johnsty05,WR,2021
Marcus KempM. Kemp,12,3.0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,marcus-kemp-kempma01,WR,2021
Jaydon MickensJ. Mickens,7,3.0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,jaydon-mickens-mickeja01,WR,2021
C.J. SaundersC. Saunders,13,3.0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,cj-saunders-saundcj01,WR,2021
David SillsD. Sills,10,3.0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,david-sills-sillsda01,WR,2021
Tylan WallaceT. Wallace,8,3.0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,tylan-wallace-wallaty01,WR,2021
Tyrell WilliamsT. Williams,9,3.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,tyrell-williams-willity04,WR,2021
Tarik BlackT. Black,6,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,tarik-black-blackta01,WR,2021
Frank DarbyF. Darby,6,2.0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,frank-darby-darbyfr01,WR,2021
Davion DavisD. Davis,10,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,davion-davis-davisda08,WR,2021
Marvin HallM. Hall,6,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,marvin-hall-hallma06,WR,2021
Andy IsabellaA. Isabella,12,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,andy-isabella-isabean01,WR,2021
Kirk MerrittK. Merritt,14,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,kirk-merritt-merriki01,WR,2021
Stanley MorganS. Morgan,10,2.0,0,0,0,0,0,0,1,3,0,0,2,11,0,0,0,0,stanley-morgan-morgast02,WR,2021
Andre RobertsA. Roberts,7,2.0,0,0,0,0,0,0,3,19,0,0,1,35,0,0,2,0,andre-roberts-roberan01,WR,2021
Malik TaylorM. Taylor,13,2.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0,malik-taylor-tayloma03,WR,2021
Miles BoykinM. Boykin,8,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,miles-boykin-boykimi01,WR,2021
Keke CouteeK. Coutee,14,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,keke-coutee-couteke01,WR,2021
Tommylee LewisT. Lewis,14,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,tommylee-lewis-lewisto02,WR,2021
Racey McMathR. McMath,13,1.0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,racey-mcmath-mcmatra01,WR,2021
Easop WinstonE. Winston,6,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,easop-winston-winstea01,WR,2021
Alex BachmanA. Bachman,10,0.0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0,alex-bachman-bachmal01,WR,2021
Maurice FfrenchM. Ffrench,7,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,maurice-ffrench-ffrenma01,WR,2021
Travis BenjaminT. Benjamin,6,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,travis-benjamin-benjatr01,WR,2021
J.J. KoskiJ. Koski,11,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jj-koski-koskijj01,WR,2021
Diontae SpencerD. Spencer,11,-1.0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,2,0,diontae-spencer-spencdi01,WR,2021
Mark AndrewsM. Andrews,8,292.0,0,0,0,0,0,0,1,0,0,0,107,1361,9,2,0,0,mark-andrews-andrema01,TE,2021
Travis KelceT. Kelce,12,254.0,0,0,0,0,0,0,2,3,1,0,92,1125,9,0,1,0,travis-kelce-kelcetr01,TE,2021
Dalton SchultzD. Schultz,7,201.0,0,0,0,0,0,0,0,0,0,0,78,808,8,1,0,0,dalton-schultz-schulda01,TE,2021
George KittleG. Kittle,6,193.0,0,0,0,0,0,0,3,20,0,0,71,910,6,0,1,0,george-kittle-kittlge01,TE,2021
Zach ErtzZ. Ertz,12,173.0,0,0,0,0,0,0,1,4,0,0,74,763,5,0,0,0,zach-ertz-ertzza01,TE,2021
Kyle PittsK. Pitts,6,169.0,0,0,0,0,0,0,0,0,0,0,68,1026,1,0,0,0,kyle-pitts-pittsky01,TE,2021
Rob GronkowskiR. Gronkowski,9,166.0,0,0,0,0,0,0,0,0,0,0,55,802,6,0,0,0,rob-gronkowski-gronkro01,TE,2021
Mike GesickiM. Gesicki,14,159.0,1,0,0,0,0,0,0,0,0,0,73,780,2,1,0,0,mike-gesicki-gesicmi01,TE,2021
Dallas GoedertD. Goedert,14,159.0,0,0,0,0,0,0,0,0,0,0,56,830,4,1,0,0,dallas-goedert-goededa01,TE,2021
Dawson KnoxD. Knox,7,157.0,0,0,0,0,0,1,0,4,0,0,49,587,9,0,0,0,dawson-knox-knoxda02,TE,2021
Hunter HenryH. Henry,14,156.0,0,0,0,0,0,0,0,0,0,0,50,603,9,0,0,0,hunter-henry-henryhu01,TE,2021
Noah FantN. Fant,11,152.0,0,0,0,0,0,0,0,0,0,0,68,670,4,0,0,0,noah-fant-fantno01,TE,2021
Pat FreiermuthP. Freiermuth,7,147.0,0,0,0,0,0,0,0,0,0,0,60,497,7,1,1,0,pat-freiermuth-freiepa01,TE,2021
Tyler HigbeeT. Higbee,11,140.0,0,0,0,0,0,0,0,0,0,0,61,560,5,0,0,0,tyler-higbee-higbety01,TE,2021
T.J. HockensonT. Hockenson,9,140.0,0,0,0,0,0,0,0,0,0,0,61,583,4,1,0,0,tj-hockenson-hocketj01,TE,2021
Tyler ConklinT. Conklin,7,131.0,0,0,0,0,0,0,0,0,0,0,61,593,3,0,0,0,tyler-conklin-conklty01,TE,2021
Darren WallerD. Waller,8,129.0,0,0,0,0,0,0,0,0,0,0,55,665,2,0,0,0,darren-waller-walleda01,TE,2021
Jared CookJ. Cook,7,124.0,0,0,0,0,0,0,0,0,0,0,48,564,4,2,0,0,jared-cook-cookja02,TE,2021
Taysom HillT. Hill,6,121.0,134,78,978,4,5,0,70,374,5,0,4,52,0,0,0,0,taysom-hill-hillta01,TE,2021
C.J. UzomahC. Uzomah,10,121.0,0,0,0,0,0,0,0,0,0,0,49,493,5,0,0,0,cj-uzomah-uzomacj01,TE,2021
Gerald EverettG. Everett,9,114.0,0,0,0,0,0,0,3,20,0,0,48,478,4,0,2,0,gerald-everett-everege01,TE,2021
Cole KmetC. Kmet,10,114.0,0,0,0,0,0,0,1,0,0,0,60,612,0,0,0,0,cole-kmet-kmetco01,TE,2021
David NjokuD. Njoku,13,99.0,0,0,0,0,0,0,1,1,0,0,36,475,4,0,0,0,david-njoku-njokuda01,TE,2021
Evan EngramE. Engram,10,97.0,0,0,0,0,0,0,1,-3,0,0,46,408,3,0,1,0,evan-engram-engraev01,TE,2021
Austin HooperA. Hooper,13,87.0,0,0,0,0,0,0,0,0,0,0,38,345,3,1,0,0,austin-hooper-hoopeau01,TE,2021
Foster MoreauF. Moreau,8,80.0,0,0,0,0,0,0,0,0,0,0,30,373,3,0,0,0,foster-moreau-moreafo01,TE,2021
Jack DoyleJ. Doyle,14,77.0,0,0,0,0,0,0,0,0,0,0,29,302,3,1,0,0,jack-doyle-doyleja01,TE,2021
Mo Alie-CoxM. Alie-Cox,14,73.0,0,0,0,0,0,0,0,0,0,0,24,316,4,0,0,0,mo-aliecox-aliecmo01,TE,2021
Cameron BrateC. Brate,9,72.0,0,0,0,0,0,0,0,0,0,0,30,245,4,0,0,0,cameron-brate-brateca01,TE,2021
Anthony FirkserA. Firkser,13,72.0,0,0,0,0,0,0,0,0,0,0,34,291,2,0,1,1,anthony-firkser-firksan01,TE,2021
Albert OkwuegbunamA. Okwuegbunam,11,72.0,0,0,0,0,0,0,0,0,0,0,33,330,2,0,1,0,albert-okwuegbunam-okwueal01,TE,2021
Dan ArnoldD. Arnold,7,71.0,0,0,0,0,0,0,0,0,0,0,35,408,0,1,1,0,dan-arnold-arnolda03,TE,2021
Ricky Seals-JonesR. Seals-Jones,9,64.0,0,0,0,0,0,0,0,0,0,0,30,271,2,0,0,0,ricky-sealsjones-sealsri02,TE,2021
Durham SmytheD. Smythe,14,63.0,0,0,0,0,0,0,2,3,0,0,34,357,0,0,0,0,durham-smythe-smythdu01,TE,2021
Geoff SwaimG. Swaim,13,63.0,0,0,0,0,0,0,0,0,0,0,31,210,3,0,0,0,geoff-swaim-swaimge01,TE,2021
Hayden HurstH. Hurst,6,60.0,0,0,0,0,0,0,0,0,0,0,26,221,3,0,1,0,hayden-hurst-hurstha01,TE,2021
Adam TrautmanA. Trautman,6,59.0,0,0,0,0,0,0,0,0,0,0,27,263,2,0,1,0,adam-trautman-trautad01,TE,2021
Ryan GriffinR. Griffin,6,58.0,0,0,0,0,0,0,0,0,0,0,27,261,2,0,0,0,ryan-griffin-griffry01,TE,2021
Harrison BryantH. Bryant,13,57.0,0,0,0,0,0,0,0,0,0,0,21,233,3,0,0,0,harrison-bryant-bryanha01,TE,2021
Jonnu SmithJ. Smith,14,57.0,0,0,0,0,0,0,9,40,0,0,28,294,1,0,0,0,jonnu-smith-smithjo13,TE,2021
Josiah DeguaraJ. Deguara,13,56.0,0,0,0,0,0,0,0,0,0,0,25,245,2,0,0,0,josiah-deguara-deguajo01,TE,2021
Donald ParhamD. Parham,7,53.0,0,0,0,0,0,0,0,0,0,0,20,190,3,1,0,0,donald-parham-parhado01,TE,2021
Logan ThomasL. Thomas,9,53.0,0,0,0,0,0,0,0,0,0,0,18,196,3,0,1,0,logan-thomas-thomalo01,TE,2021
Kyle RudolphK. Rudolph,10,52.0,0,0,0,0,0,0,0,0,0,0,26,257,1,1,0,0,kyle-rudolph-rudolky01,TE,2021
Brevin JordanB. Jordan,10,51.0,0,0,0,0,0,0,0,0,0,0,20,178,3,0,0,0,brevin-jordan-jordabr04,TE,2021
Juwan JohnsonJ. Johnson,6,49.0,0,0,0,0,0,0,0,0,0,0,13,159,4,0,0,0,juwan-johnson-johnsju04,TE,2021
Jimmy GrahamJ. Graham,10,47.0,0,0,0,0,0,0,0,0,0,0,14,167,3,1,0,0,jimmy-graham-grahaji01,TE,2021
James O'ShaughnessyJ. O'Shaughnessy,7,47.0,0,0,0,0,0,0,0,0,0,0,24,244,0,1,0,0,james-oshaughnessy-oshauja01,TE,2021
Tommy TrembleT. Tremble,13,47.0,0,0,0,0,0,0,3,11,1,0,20,180,1,1,0,0,tommy-tremble-trembto01,TE,2021
Robert TonyanR. Tonyan,13,46.0,0,0,0,0,0,0,0,0,0,0,18,204,2,0,0,0,robert-tonyan-tonyaro01,TE,2021
John BatesJ. Bates,9,45.0,0,0,0,0,0,0,0,0,0,0,20,249,1,0,0,0,john-bates-batesjo01,TE,2021
MyCole PruittM. Pruitt,13,45.0,0,0,0,0,0,0,0,0,0,0,14,145,3,1,0,0,mycole-pruitt-pruitmy01,TE,2021
Will DisslyW. Dissly,9,42.0,0,0,0,0,0,0,0,0,0,0,21,231,1,0,0,0,will-dissly-disslwi01,TE,2021
Marcedes LewisM. Lewis,13,41.0,0,0,0,0,0,0,0,0,0,0,23,214,0,0,0,0,marcedes-lewis-lewisma04,TE,2021
Jordan AkinsJ. Akins,10,39.0,0,0,0,0,0,0,1,3,0,0,24,214,0,0,2,0,jordan-akins-akinsjo01,TE,2021
Maxx WilliamsM. Williams,12,39.0,0,0,0,0,0,0,0,0,0,0,16,193,1,0,0,0,maxx-williams-willima22,TE,2021
Pharaoh BrownP. Brown,10,35.0,0,0,0,0,0,0,0,0,0,0,23,171,0,0,1,0,pharaoh-brown-brownph03,TE,2021
Tyler KroftT. Kroft,6,35.0,0,0,0,0,0,0,0,0,0,0,16,173,1,0,0,0,tyler-kroft-kroftty01,TE,2021
Stephen AndersonS. Anderson,7,34.0,0,0,0,0,0,0,0,0,0,0,16,165,1,0,0,0,stephen-anderson-anderst05,TE,2021
Brock WrightB. Wright,9,34.0,0,0,0,0,0,0,0,0,0,0,12,117,2,0,0,0,brock-wright-wrighbr05,TE,2021
Zach GentryZ. Gentry,7,33.0,0,0,0,0,0,0,0,0,0,0,19,167,0,0,0,0,zach-gentry-gentrza01,TE,2021
Ian ThomasI. Thomas,13,32.0,0,0,0,0,0,0,0,0,0,0,18,188,0,0,0,0,ian-thomas-thomaia01,TE,2021
Eric EbronE. Ebron,7,30.0,0,0,0,0,0,0,1,1,1,0,12,84,1,0,0,0,eric-ebron-ebroner01,TE,2021
O.J. HowardO. Howard,9,30.0,0,0,0,0,0,0,0,0,0,0,14,135,1,0,0,0,oj-howard-howaroj01,TE,2021
Blake JarwinB. Jarwin,7,30.0,0,0,0,0,0,0,0,0,0,0,11,96,2,0,0,0,blake-jarwin-jarwibl01,TE,2021
Nick VannettN. Vannett,6,27.0,0,0,0,0,0,0,0,0,0,0,9,133,1,0,0,0,nick-vannett-vanneni01,TE,2021
Joe FortsonJ. Fortson,12,20.0,0,0,0,0,0,0,0,0,0,0,5,47,2,0,0,0,joe-fortson-fortsjo01,TE,2021
Adam ShaheenA. Shaheen,14,20.0,0,0,0,0,0,0,0,0,0,0,12,110,0,0,0,0,adam-shaheen-shahead01,TE,2021
Jacob HollisterJ. Hollister,7,19.0,0,0,0,0,0,0,0,0,0,0,9,55,1,0,0,0,jacob-hollister-hollija01,TE,2021
Lee SmithL. Smith,6,19.0,0,0,0,0,0,0,0,0,0,0,9,65,1,0,0,0,lee-smith-smithle07,TE,2021
Tommy SweeneyT. Sweeney,7,19.0,0,0,0,0,0,0,0,0,0,0,9,44,1,0,0,0,tommy-sweeney-sweento01,TE,2021
Jesse JamesJ. James,10,18.0,0,0,0,0,0,0,0,0,0,0,7,62,1,0,0,0,jesse-james-jamesje04,TE,2021
Kylen GransonK. Granson,14,17.0,0,0,0,0,0,0,0,0,0,0,11,106,0,0,0,0,kylen-granson-gransky01,TE,2021
Chris ManhertzC. Manhertz,7,17.0,0,0,0,0,0,0,0,0,0,0,6,71,1,0,0,0,chris-manhertz-manhech01,TE,2021
Eric SaubertE. Saubert,11,16.0,0,0,0,0,0,0,0,0,0,0,8,47,1,0,0,0,eric-saubert-saubeer01,TE,2021
Blake BellB. Bell,12,15.0,0,0,0,0,0,0,4,10,0,0,9,87,0,0,0,0,blake-bell-bellbl01,TE,2021
Jesper HorstedJ. Horsted,10,15.0,0,0,0,0,0,0,0,0,0,0,2,21,2,0,0,0,jesper-horsted-horstje01,TE,2021
Drew SampleD. Sample,10,15.0,0,0,0,0,0,0,0,0,0,0,11,81,0,0,0,0,drew-sample-sampldr01,TE,2021
Antony AuclairA. Auclair,10,14.0,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0,antony-auclair-auclaan01,TE,2021
Ross DwelleyR. Dwelley,6,14.0,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0,ross-dwelley-dwellro01,TE,2021
Noah GrayN. Gray,12,14.0,0,0,0,0,0,0,0,0,0,0,7,36,1,0,0,0,noah-gray-grayno01,TE,2021
Chris Herndon IVC. Herndon,7,12.0,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0,chris-herndon-herndch01,TE,2021
Sean McKeonS. McKeon,7,12.0,0,0,0,0,0,0,0,0,0,0,4,27,1,0,0,0,sean-mckeon-mckeose01,TE,2021
Josh OliverJ. Oliver,8,12.0,0,0,0,0,0,0,0,0,0,0,9,66,0,0,0,0,josh-oliver-olivejo01,TE,2021
Tyree JacksonT. Jackson,14,11.0,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0,tyree-jackson-jacksty03,TE,2021
Luke FarrellL. Farrell,7,10.0,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0,luke-farrell-farrelu01,TE,2021
Tre' McKittyT. McKitty,7,9.0,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0,tre-mckitty-mckittr01,TE,2021
Charlie WoernerC. Woerner,6,9.0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,charlie-woerner-woernch01,TE,2021
Parker HesseP. Hesse,6,8.0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,parker-hesse-hessepa01,TE,2021
Darren FellsD. Fells,9,7.0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,darren-fells-fellsda02,TE,2021
Garrett GriffinG. Griffin,6,7.0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,garrett-griffin-griffga01,TE,2021
Colby ParkinsonC. Parkinson,9,7.0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,colby-parkinson-parkico01,TE,2021
Kendall BlantonK. Blanton,11,6.0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,kendall-blanton-blantke01,TE,2021
Tyler DavisT. Davis,13,6.0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,tyler-davis-davisty07,TE,2021
Jeremy SprinkleJ. Sprinkle,7,6.0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,jeremy-sprinkle-sprinje01,TE,2021
